Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Kertu,5/13/2020 19:07,0:00:02,,The Vampire Diaries: Season 2: The Descent (Episode 12),,Safari MAC (Cadmium),0:00:02,Not latest view,EE (Estonia)
Kertu,5/13/2020 18:25,0:40:43,,The Vampire Diaries: Season 2: By the Light of the Moon (Episode 11),,Safari MAC (Cadmium),0:40:43,0:40:43,EE (Estonia)
Kertu,5/13/2020 18:22,0:03:15,,The Vampire Diaries: Season 2: The Sacrifice (Episode 10),,Safari MAC (Cadmium),0:40:10,0:40:10,EE (Estonia)
Kertu,5/13/2020 13:07,0:37:18,Autoplayed: user action: None; ,The Vampire Diaries: Season 2: The Sacrifice (Episode 10),,Safari MAC (Cadmium),0:37:18,Not latest view,EE (Estonia)
Kertu,5/13/2020 12:57,0:09:58,,The Vampire Diaries: Season 2: Katerina (Episode 9),,Safari MAC (Cadmium),0:41:12,0:41:12,EE (Estonia)
Kertu,5/13/2020 10:22,0:31:15,,The Vampire Diaries: Season 2: Katerina (Episode 9),,Apple iPhone 11 Pro,0:31:15,Not latest view,EE (Estonia)
Kertu,5/13/2020 8:36,0:16:05,,The Vampire Diaries: Season 2: Rose (Episode 8),,Apple iPhone 11 Pro,0:41:06,0:41:06,EE (Estonia)
Kertu,5/13/2020 4:57,0:23:51,,The Vampire Diaries: Season 2: Rose (Episode 8),,Apple iPhone 11 Pro,0:25:11,Not latest view,EE (Estonia)
Kertu,5/12/2020 20:04,0:00:07,,The Vampire Diaries: Season 2: Rose (Episode 8),,Apple iPhone 11 Pro,0:00:01,Not latest view,EE (Estonia)
Kertu,5/12/2020 19:35,0:27:14,Autoplayed: user action: None; ,The Vampire Diaries: Season 2: Masquerade (Episode 7),,Apple iPhone 11 Pro,0:40:59,0:40:59,EE (Estonia)
Kertu,5/12/2020 18:57,0:37:47,,The Vampire Diaries: Season 2: Plan B (Episode 6),,Apple iPhone 11 Pro,0:40:51,0:40:51,EE (Estonia)
Kertu,5/12/2020 18:45,0:11:12,,The Vampire Diaries: Season 2: Kill or Be Killed (Episode 5),,Apple iPhone 11 Pro,0:40:26,0:40:26,EE (Estonia)
Kertu,5/12/2020 17:14,0:26:16,,The Vampire Diaries: Season 2: Kill or Be Killed (Episode 5),,Apple iPhone 11 Pro,0:28:34,Not latest view,EE (Estonia)
Kertu,5/12/2020 16:38,0:35:31,,The Vampire Diaries: Season 2: Memory Lane (Episode 4),,Apple iPhone 11 Pro,0:41:01,0:41:01,EE (Estonia)
Kertu,5/12/2020 16:26,0:11:23,,The Vampire Diaries: Season 2: Bad Moon Rising (Episode 3),,Apple iPhone 11 Pro,0:40:47,0:40:47,EE (Estonia)
Kertu,5/12/2020 14:27,0:27:53,,The Vampire Diaries: Season 2: Bad Moon Rising (Episode 3),,Apple iPhone 11 Pro,0:27:54,Not latest view,EE (Estonia)
Kertu,5/12/2020 14:02,0:24:22,,The Vampire Diaries: Season 2: Brave New World (Episode 2),,Apple iPhone 11 Pro,0:41:00,0:41:00,EE (Estonia)
Kertu,5/12/2020 10:13,0:12:55,,The Vampire Diaries: Season 2: Brave New World (Episode 2),,Safari MAC (Cadmium),0:13:48,Not latest view,EE (Estonia)
Kertu,5/12/2020 9:01,0:39:21,,The Vampire Diaries: Season 2: The Return (Episode 1),,Safari MAC (Cadmium),0:40:10,0:40:10,EE (Estonia)
Kertu,5/12/2020 7:42,0:37:49,,The Vampire Diaries: Season 1: Founder's Day (Episode 22),,Safari MAC (Cadmium),0:40:44,0:40:44,EE (Estonia)
Kertu,5/12/2020 7:21,0:01:40,,The Vampire Diaries: Season 1: Founder's Day (Episode 22),,Apple iPhone 11 Pro,0:03:19,Not latest view,EE (Estonia)
Kertu,5/12/2020 7:00,0:01:38,,The Vampire Diaries: Season 1: Founder's Day (Episode 22),,Apple iPhone 11 Pro,0:01:39,Not latest view,EE (Estonia)
Kertu,5/12/2020 5:56,0:41:49,,The Vampire Diaries: Season 1: Isobel (Episode 21),,Apple iPhone 11 Pro,0:41:10,0:41:10,EE (Estonia)
Kertu,5/12/2020 5:14,0:41:44,,The Vampire Diaries: Season 1: Blood Brothers (Episode 20),,Apple iPhone 11 Pro,0:41:14,0:41:14,EE (Estonia)
Kertu,5/12/2020 4:23,0:24:25,,The Vampire Diaries: Season 1: Miss Mystic Falls (Episode 19),,Apple iPhone 11 Pro,0:40:59,0:40:59,EE (Estonia)
Kertu,5/11/2020 20:19,0:16:16,,The Vampire Diaries: Season 1: Miss Mystic Falls (Episode 19),,Safari MAC (Cadmium),0:16:16,Not latest view,EE (Estonia)
Kertu,5/11/2020 19:19,0:37:42,,The Vampire Diaries: Season 1: Under Control (Episode 18),,Safari MAC (Cadmium),0:41:12,0:41:12,EE (Estonia)
Kertu,5/11/2020 18:46,0:31:08,,The Vampire Diaries: Season 1: Let the Right One In (Episode 17),,Safari MAC (Cadmium),0:40:52,0:40:52,EE (Estonia)
Kertu,5/11/2020 18:22,0:24:08,,The Vampire Diaries: Season 1: There Goes the Neighborhood (Episode 16),,Safari MAC (Cadmium),0:40:00,0:40:00,EE (Estonia)
Kertu,5/11/2020 17:05,0:13:49,Autoplayed: user action: None; ,The Vampire Diaries: Season 1: There Goes the Neighborhood (Episode 16),,Safari MAC (Cadmium),0:13:49,Not latest view,EE (Estonia)
Kertu,5/11/2020 16:16,0:39:35,,The Vampire Diaries: Season 1: A Few Good Men (Episode 15),,Safari MAC (Cadmium),0:41:21,0:41:21,EE (Estonia)
Kertu,5/11/2020 14:47,0:40:29,,The Vampire Diaries: Season 1: Fool Me Once (Episode 14),,Safari MAC (Cadmium),0:40:57,0:40:57,EE (Estonia)
Kertu,5/11/2020 13:23,0:36:04,,The Vampire Diaries: Season 1: Children of the Damned (Episode 13),,Safari MAC (Cadmium),0:41:05,0:41:05,EE (Estonia)
Kertu,5/11/2020 12:40,0:39:16,,The Vampire Diaries: Season 1: Unpleasantville (Episode 12),,Safari MAC (Cadmium),0:40:34,0:40:34,EE (Estonia)
Kertu,5/11/2020 12:00,0:39:37,,The Vampire Diaries: Season 1: Bloodlines (Episode 11),,Safari MAC (Cadmium),0:40:38,0:40:38,EE (Estonia)
Kertu,5/11/2020 11:18,0:37:02,Autoplayed: user action: None; ,The Vampire Diaries: Season 1: The Turning Point (Episode 10),,Safari MAC (Cadmium),0:38:48,0:38:48,EE (Estonia)
Kertu,5/11/2020 10:37,0:40:30,,The Vampire Diaries: Season 1: History Repeating (Episode 9),,Safari MAC (Cadmium),0:41:23,0:41:23,EE (Estonia)
Kertu,5/11/2020 9:55,0:28:54,,The Vampire Diaries: Season 1: 162 Candles (Episode 8),,Safari MAC (Cadmium),0:41:15,0:41:15,EE (Estonia)
Kertu,5/11/2020 9:54,0:00:19,,The Vampire Diaries: Season 1: Lost Girls (Episode 6),,Safari MAC (Cadmium),0:00:19,Not latest view,EE (Estonia)
Kertu,5/11/2020 8:54,0:07:13,,The Vampire Diaries: Season 1: 162 Candles (Episode 8),,Apple iPhone 11 Pro,0:09:01,Not latest view,EE (Estonia)
Kertu,5/11/2020 8:29,0:24:09,,The Vampire Diaries: Season 1: Haunted (Episode 7),,Apple iPhone 11 Pro,0:40:21,0:40:21,EE (Estonia)
Kertu,5/11/2020 8:17,0:10:28,,The Vampire Diaries: Season 1: Lost Girls (Episode 6),,Apple iPhone 11 Pro,0:40:59,Not latest view,EE (Estonia)
Kertu,5/11/2020 7:51,0:24:46,,The Vampire Diaries: Season 1: Lost Girls (Episode 6),,Safari MAC (Cadmium),0:24:46,Not latest view,EE (Estonia)
Kertu,5/11/2020 7:27,0:22:22,,The Vampire Diaries: Season 1: You're Undead to Me (Episode 5),,Safari MAC (Cadmium),0:40:46,0:40:46,EE (Estonia)
Kertu,5/11/2020 5:38,0:15:45,,The Vampire Diaries: Season 1: You're Undead to Me (Episode 5),,Apple iPhone 11 Pro,0:17:16,Not latest view,EE (Estonia)
Kertu,5/11/2020 5:00,0:38:22,,The Vampire Diaries: Season 1: Family Ties (Episode 4),,Apple iPhone 11 Pro,0:41:04,0:41:04,EE (Estonia)
Kertu,5/10/2020 20:04,0:00:50,,The Vampire Diaries: Season 1: Family Ties (Episode 4),,Apple iPhone 11 Pro,0:02:31,Not latest view,EE (Estonia)
Kertu,5/10/2020 19:40,0:23:53,,The Vampire Diaries: Season 1: Friday Night Bites (Episode 3),,Apple iPhone 11 Pro,0:41:22,0:41:22,EE (Estonia)
Kertu,5/10/2020 19:39,0:00:05,,The Vampire Diaries: Season 1: Friday Night Bites (Episode 3),,Apple iPhone 11 Pro,0:13:59,Not latest view,EE (Estonia)
Kertu,5/10/2020 18:58,0:12:03,,The Vampire Diaries: Season 1: Friday Night Bites (Episode 3),,Apple iPhone 11 Pro,0:13:54,Not latest view,EE (Estonia)
Kertu,5/10/2020 18:25,0:31:20,Autoplayed: user action: None; ,The Vampire Diaries: Season 1: The Night of the Comet (Episode 2),,Apple iPhone 11 Pro,0:40:52,0:40:52,EE (Estonia)
Kertu,5/10/2020 18:06,0:18:52,,The Vampire Diaries: Season 1: Pilot (Episode 1),,Apple iPhone 11 Pro,0:41:56,0:41:56,EE (Estonia)
Kertu,5/10/2020 18:06,0:00:01,,The Vampire Diaries: Season 1: Pilot (Episode 1),,Apple iPhone 11 Pro,0:23:04,Not latest view,EE (Estonia)
Kertu,5/10/2020 15:29,0:20:53,,The Vampire Diaries: Season 1: Pilot (Episode 1),,Apple iPhone 11 Pro,0:23:03,Not latest view,EE (Estonia)
Kertu,5/10/2020 15:28,0:00:19,,The Vampire Diaries: Season 1: Pilot (Episode 1),,Apple iPhone 11 Pro,0:00:19,Not latest view,EE (Estonia)
Kertu,5/10/2020 14:28,0:06:38,,The Blacklist: Season 4: Lipet's Seafood Company (No. 111) (Episode 9),,Apple iPhone 11 Pro,0:07:29,Not latest view,EE (Estonia)
Kertu,5/9/2020 17:33,0:07:08,,Valeria: Season 1: The Impostor (Episode 1),,Apple iPhone 11 Pro,0:18:21,0:18:21,EE (Estonia)
Kertu,5/9/2020 15:38,0:00:54,Autoplayed: user action: None; ,The Blacklist: Season 4: Lipet's Seafood Company (No. 111) (Episode 9),,Apple iPhone 11 Pro,0:00:00,Not latest view,EE (Estonia)
Kertu,5/9/2020 15:01,0:37:00,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98): Conclusion (Episode 8),,Apple iPhone 11 Pro,0:42:33,0:42:33,EE (Estonia)
Kertu,5/9/2020 14:55,0:05:40,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98) (Episode 7),,Apple iPhone 11 Pro,0:42:28,0:42:28,EE (Estonia)
Kertu,5/9/2020 14:53,0:01:54,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98) (Episode 7),,Apple iPhone 11 Pro,0:36:18,Not latest view,EE (Estonia)
Kertu,5/9/2020 11:29,0:35:03,,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98) (Episode 7),,Safari MAC (Cadmium),0:35:03,Not latest view,EE (Estonia)
Kertu,5/9/2020 8:36,0:00:13,Autoplayed: user action: None; ,The Blacklist: Season 4: Dr. Adrian Shaw (No. 98) (Episode 7),,Apple iPhone 11 Pro,0:00:13,Not latest view,EE (Estonia)
Kertu,5/9/2020 8:16,0:19:32,,The Blacklist: Season 4: The Thrushes (No. 53) (Episode 6),,Apple iPhone 11 Pro,0:42:32,0:42:32,EE (Estonia)
Kertu,5/9/2020 7:20,0:21:00,,The Blacklist: Season 4: The Thrushes (No. 53) (Episode 6),,Apple iPhone 11 Pro,0:20:40,Not latest view,EE (Estonia)
Kertu,5/9/2020 7:16,0:00:07,Autoplayed: user action: None; ,The Blacklist: Season 4: The Thrushes (No. 53) (Episode 6),,Apple iPhone 11 Pro,0:00:07,Not latest view,EE (Estonia)
Kertu,5/9/2020 7:04,0:11:44,,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,Apple iPhone 11 Pro,0:42:29,0:42:29,EE (Estonia)
Kertu,5/8/2020 17:44,0:08:21,,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,Apple iPhone 11 Pro,0:30:44,Not latest view,EE (Estonia)
Kertu,5/7/2020 9:55,0:01:31,,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,Apple iPhone 11 Pro,0:22:22,Not latest view,EE (Estonia)
Kertu,5/7/2020 9:55,0:00:04,,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,Apple iPhone 11 Pro,0:20:54,Not latest view,EE (Estonia)
Kertu,5/6/2020 15:45,0:06:07,,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,Apple iPhone 11 Pro,0:20:50,Not latest view,EE (Estonia)
Kertu,5/6/2020 15:45,0:00:11,,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,Apple iPhone 11 Pro,0:14:53,Not latest view,EE (Estonia)
Kertu,5/6/2020 12:54,0:04:29,,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,Apple iPhone 11 Pro,0:14:42,Not latest view,EE (Estonia)
Kertu,5/6/2020 12:54,0:00:07,,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,Apple iPhone 11 Pro,0:10:20,Not latest view,EE (Estonia)
Kertu,5/6/2020 12:52,0:02:04,,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,Apple iPhone 11 Pro,0:10:13,Not latest view,EE (Estonia)
Kertu,5/6/2020 11:33,0:08:09,,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,Apple iPhone 11 Pro,0:08:09,Not latest view,EE (Estonia)
Kertu,5/6/2020 5:55,0:00:11,,The Blacklist: Season 4: The Lindquist Concern (No. 105) (Episode 5),,Apple iPhone 11 Pro,0:00:00,Not latest view,EE (Estonia)
Kertu,5/6/2020 5:34,0:20:59,,The Blacklist: Season 4: Gaia (No. 81) (Episode 4),,Apple iPhone 11 Pro,0:42:30,0:42:30,EE (Estonia)
Kertu,5/5/2020 12:59,0:05:01,,The Blacklist: Season 4: Gaia (No. 81) (Episode 4),,Apple iPhone 11 Pro,0:17:56,Not latest view,EE (Estonia)
Kertu,5/5/2020 11:51,0:00:24,,The Blacklist: Season 4: Gaia (No. 81) (Episode 4),,Safari MAC (Cadmium),0:12:55,Not latest view,EE (Estonia)
Kertu,5/5/2020 9:50,0:03:52,,The Blacklist: Season 4: Gaia (No. 81) (Episode 4),,Safari MAC (Cadmium),0:12:32,Not latest view,EE (Estonia)
Kertu,5/4/2020 15:32,0:02:53,,The Blacklist: Season 4: Gaia (No. 81) (Episode 4),,Safari MAC (Cadmium),0:08:41,Not latest view,EE (Estonia)
Kertu,5/4/2020 13:00,0:05:49,,The Blacklist: Season 4: Gaia (No. 81) (Episode 4),,Safari MAC (Cadmium),0:05:49,Not latest view,EE (Estonia)
Kertu,5/4/2020 11:35,0:40:29,,The Blacklist: Season 4: Miles McGrath (No. 65) (Episode 3),,Apple iPhone 11 Pro,0:42:29,0:42:29,EE (Estonia)
Kertu,5/4/2020 11:06,0:28:40,,The Blacklist: Season 4: Mato (No. 66) (Episode 2),,Apple iPhone 11 Pro,0:42:29,0:42:29,EE (Estonia)
Kertu,5/4/2020 10:18,0:13:48,,The Blacklist: Season 4: Mato (No. 66) (Episode 2),,Safari MAC (Cadmium),0:13:48,Not latest view,EE (Estonia)
Kertu,5/4/2020 9:45,0:22:51,,The Blacklist: Season 4: Esteban (No. 79) (Episode 1),,Safari MAC (Cadmium),0:42:27,0:42:27,EE (Estonia)
Kertu,5/4/2020 8:57,0:13:45,,The Blacklist: Season 4: Esteban (No. 79) (Episode 1),,Safari MAC (Cadmium),0:19:59,Not latest view,EE (Estonia)
Kertu,5/4/2020 6:40,0:06:15,,The Blacklist: Season 4: Esteban (No. 79) (Episode 1),,Safari MAC (Cadmium),0:06:15,Not latest view,EE (Estonia)
Kertu,5/4/2020 6:23,0:16:53,,The Blacklist: Season 3: Alexander Kirk (No. 14): Conclusion (Episode 23),,Safari MAC (Cadmium),0:42:32,0:42:32,EE (Estonia)
Kertu,5/4/2020 6:22,0:00:08,,The Blacklist: Season 3: Susan Hargrave (Episode 21),,Safari MAC (Cadmium),0:00:08,0:00:08,EE (Estonia)
Kertu,5/4/2020 5:33,0:25:49,,The Blacklist: Season 3: Alexander Kirk (No. 14): Conclusion (Episode 23),,Apple iPhone 11 Pro,0:25:50,Not latest view,EE (Estonia)
Kertu,5/4/2020 5:33,0:00:01,,The Blacklist: Season 3: Alexander Kirk (No. 14): Conclusion (Episode 23),,Apple iPhone 11 Pro,0:00:02,Not latest view,EE (Estonia)
Kertu,5/4/2020 4:23,0:41:52,,The Blacklist: Season 3: Alexander Kirk (No. 14) (Episode 22),,Apple iPhone 11 Pro,0:42:47,0:42:47,EE (Estonia)
Kertu,5/4/2020 4:22,0:00:04,,The Blacklist: Season 3: Alexander Kirk (No. 14) (Episode 22),,Apple iPhone 11 Pro,0:00:11,Not latest view,EE (Estonia)
Kertu,5/3/2020 21:15,0:00:32,,The Blacklist: Season 3: Alexander Kirk (No. 14) (Episode 22),,Apple iPhone 11 Pro,0:00:07,Not latest view,EE (Estonia)
Kertu,5/3/2020 20:56,0:19:05,,The Blacklist: Season 3: Susan Hargrave (Episode 21),,Apple iPhone 11 Pro,0:41:40,Not latest view,EE (Estonia)
Kertu,5/3/2020 20:56,0:00:02,,The Blacklist: Season 3: The Artax Network (Episode 20),,Apple iPhone 11 Pro,0:00:02,0:00:02,EE (Estonia)
Kertu,5/3/2020 19:38,0:22:26,Autoplayed: user action: None; ,The Blacklist: Season 3: Susan Hargrave (Episode 21),,Safari MAC (Cadmium),0:22:35,Not latest view,EE (Estonia)
Kertu,5/3/2020 19:07,0:24:55,,The Blacklist: Season 3: The Artax Network (Episode 20),,Safari MAC (Cadmium),0:42:30,Not latest view,EE (Estonia)
Kertu,5/3/2020 18:17,0:17:12,Autoplayed: user action: None; ,The Blacklist: Season 3: The Artax Network (Episode 20),,Safari MAC (Cadmium),0:17:36,Not latest view,EE (Estonia)
Kertu,5/3/2020 17:53,0:23:55,,The Blacklist: Season 3: Cape May (Episode 19),,Safari MAC (Cadmium),0:42:38,0:42:38,EE (Estonia)
Kertu,5/3/2020 17:12,0:09:18,,The Blacklist: Season 3: Cape May (Episode 19),,Apple iPhone 11 Pro,0:18:55,Not latest view,EE (Estonia)
Kertu,5/3/2020 16:34,0:01:16,,The Blacklist: Season 3: Cape May (Episode 19),,Apple iPhone 11 Pro,0:01:17,Not latest view,EE (Estonia)
Kertu,5/3/2020 16:20,0:14:07,,The Blacklist: Season 3: Mr. Solomon (No. 32): The Conclusion (Episode 18),,Apple iPhone 11 Pro,0:42:27,0:42:27,EE (Estonia)
Kertu,5/3/2020 16:19,0:00:08,,The Blacklist: Season 3: Mr. Solomon (No. 32): The Conclusion (Episode 18),,Apple iPhone 11 Pro,0:28:38,Not latest view,EE (Estonia)
Kertu,5/3/2020 15:19,0:27:51,,The Blacklist: Season 3: Mr. Solomon (No. 32): The Conclusion (Episode 18),,Apple iPhone 11 Pro,0:28:30,Not latest view,EE (Estonia)
Kertu,5/3/2020 15:18,0:00:11,,The Blacklist: Season 3: Mr. Solomon (No. 32): The Conclusion (Episode 18),,Apple iPhone 11 Pro,0:00:59,Not latest view,EE (Estonia)
Kertu,5/3/2020 14:36,0:42:19,Autoplayed: user action: None; ,The Blacklist: Season 3: Mr. Solomon (No. 32) (Episode 17),,Apple iPhone 11 Pro,0:42:30,0:42:30,EE (Estonia)
Kertu,5/3/2020 13:41,0:43:09,,The Blacklist: Season 3: The Caretaker (No. 78) (Episode 16),,Apple iPhone 11 Pro,0:42:32,0:42:32,EE (Estonia)
Kertu,5/3/2020 11:33,0:37:14,,The Blacklist: Season 3: Drexel (No. 113) (Episode 15),,Apple iPhone 11 Pro,0:42:22,0:42:22,EE (Estonia)
Kertu,5/3/2020 8:03,0:04:34,,The Blacklist: Season 3: Drexel (No. 113) (Episode 15),,Apple iPhone 11 Pro,0:05:08,Not latest view,EE (Estonia)
Kertu,5/3/2020 7:22,0:41:09,Autoplayed: user action: None; ,The Blacklist: Season 3: Lady Ambrosia (No. 77) (Episode 14),,Apple iPhone 11 Pro,0:42:30,0:42:30,EE (Estonia)
Kertu,5/3/2020 6:39,0:36:40,,The Blacklist: Season 3: Alistair Pitt (No. 103) (Episode 13),,Apple iPhone 11 Pro,0:42:32,0:42:32,EE (Estonia)
Kertu,5/2/2020 20:45,0:05:13,,The Blacklist: Season 3: Alistair Pitt (No. 103) (Episode 13),,Apple iPhone 11 Pro,0:05:51,Not latest view,EE (Estonia)
Kertu,5/2/2020 20:02,0:42:30,,The Blacklist: Season 3: The Vehm (No. 132) (Episode 12),,Apple iPhone 11 Pro,0:42:31,0:42:31,EE (Estonia)
Kertu,5/2/2020 19:27,0:15:20,,The Blacklist: Season 3: Mr. Gregory Devry (No. 95) (Episode 11),,Apple iPhone 11 Pro,0:42:26,0:42:26,EE (Estonia)
Kertu,5/2/2020 15:14,0:02:23,,The Blacklist: Season 3: Mr. Gregory Devry (No. 95) (Episode 11),,Apple iPhone 11 Pro,0:27:05,Not latest view,EE (Estonia)
Kertu,5/2/2020 14:25,0:24:24,,The Blacklist: Season 3: Mr. Gregory Devry (No. 95) (Episode 11),,Safari MAC (Cadmium),0:24:42,Not latest view,EE (Estonia)
Kertu,5/2/2020 13:43,0:41:57,Autoplayed: user action: None; ,The Blacklist: Season 3: The Director (No. 24): Conclusion (Episode 10),,Safari MAC (Cadmium),0:42:29,0:42:29,EE (Estonia)
Kertu,5/2/2020 13:09,0:29:49,,The Blacklist: Season 3: The Director (No. 24) (Episode 9),,Safari MAC (Cadmium),0:42:32,0:42:32,EE (Estonia)
Kertu,5/2/2020 11:45,0:11:33,,The Blacklist: Season 3: The Director (No. 24) (Episode 9),,Apple iPhone 11 Pro,0:12:43,Not latest view,EE (Estonia)
Kertu,5/2/2020 11:13,0:31:41,,The Blacklist: Season 3: Kings Of The Highway (No. 108) (Episode 8),,Apple iPhone 11 Pro,0:42:26,0:42:26,EE (Estonia)
Kertu,5/2/2020 8:10,0:01:01,,The Blacklist: Season 3: Kings Of The Highway (No. 108) (Episode 8),,Apple iPhone 11 Pro,0:01:15,Not latest view,EE (Estonia)
Kertu,5/2/2020 7:24,0:42:05,,The Blacklist: Season 3: Zal Bin Hasaan (No. 31) (Episode 7),,Apple iPhone 11 Pro,0:42:29,0:42:29,EE (Estonia)
Kertu,5/2/2020 7:00,0:23:36,,The Blacklist: Season 3: Sir Crispin Crandall (No. 86) (Episode 6),,Apple iPhone 11 Pro,0:42:28,0:42:28,EE (Estonia)
Kertu,5/2/2020 6:59,0:00:14,,The Blacklist: Season 3: Kings Of The Highway (No. 108) (Episode 8),,Apple iPhone 11 Pro,0:00:15,Not latest view,EE (Estonia)
Kertu,4/30/2020 20:37,0:00:01,,The Blacklist: Season 3: Kings Of The Highway (No. 108) (Episode 8),,Apple iPhone 11 Pro,0:00:01,Not latest view,EE (Estonia)
Kertu,4/30/2020 20:37,0:00:02,,The Blacklist: Season 3: Sir Crispin Crandall (No. 86) (Episode 6),,Apple iPhone 11 Pro,0:18:51,Not latest view,EE (Estonia)
Kertu,4/30/2020 20:18,0:16:55,,The Blacklist: Season 3: Sir Crispin Crandall (No. 86) (Episode 6),,Apple iPhone 11 Pro,0:18:49,Not latest view,EE (Estonia)
Kertu,4/30/2020 18:16,0:00:17,,The Blacklist: Season 3: Sir Crispin Crandall (No. 86) (Episode 6),,Apple iPhone 11 Pro,0:00:46,Not latest view,EE (Estonia)
Kertu,4/30/2020 17:57,0:18:59,,The Blacklist: Season 3: Arioch Cain (No. 50) (Episode 5),,Apple iPhone 11 Pro,0:42:25,0:42:25,EE (Estonia)
Kertu,4/30/2020 12:14,0:00:45,,Never Have I Ever: Season 1: Pilot (Episode 1),,Safari MAC (Cadmium),0:00:45,0:00:45,EE (Estonia)
Kertu,4/30/2020 11:44,0:22:56,Autoplayed: user action: None; ,The Blacklist: Season 3: Arioch Cain (No. 50) (Episode 5),,Safari MAC (Cadmium),0:23:16,Not latest view,EE (Estonia)
Kertu,4/30/2020 10:53,0:39:37,,The Blacklist: Season 3: The Djinn (No. 43) (Episode 4),,Safari MAC (Cadmium),0:42:30,0:42:30,EE (Estonia)
Kertu,4/29/2020 11:51,0:00:59,,The Blacklist: Season 3: The Djinn (No. 43) (Episode 4),,Safari MAC (Cadmium),0:02:53,Not latest view,EE (Estonia)
Kertu,4/29/2020 11:51,0:00:11,,The Blacklist: Season 3: Arioch Cain (No. 50) (Episode 5),,Safari MAC (Cadmium),0:00:11,Not latest view,EE (Estonia)
Kertu,4/29/2020 11:03,0:00:01,,The Blacklist: Season 3: Arioch Cain (No. 50) (Episode 5),,Safari MAC (Cadmium),0:00:01,Not latest view,EE (Estonia)
Kertu,4/29/2020 11:02,0:01:26,,The Blacklist: Season 3: The Djinn (No. 43) (Episode 4),,Safari MAC (Cadmium),0:01:56,Not latest view,EE (Estonia)
Kertu,4/29/2020 10:09,0:42:49,,The Blacklist: Season 3: Eli Matchett (No. 72) (Episode 3),,Safari MAC (Cadmium),0:42:27,0:42:27,EE (Estonia)
Kertu,4/29/2020 8:52,0:42:30,,The Blacklist: Season 3: Marvin Gerard (No. 80) (Episode 2),,Safari MAC (Cadmium),0:42:30,0:42:30,EE (Estonia)
Kertu,4/29/2020 8:09,0:42:32,Autoplayed: user action: None; ,The Blacklist: Season 3: The Troll Farmer (No. 38) (Episode 1),,Safari MAC (Cadmium),0:42:32,0:42:32,EE (Estonia)
Kertu,4/29/2020 6:35,0:41:57,,The Blacklist: Season 2: Tom Connolly (No. 11) (Episode 22),,Safari MAC (Cadmium),0:42:29,0:42:29,EE (Estonia)
Kertu,4/29/2020 5:59,0:36:05,,The Blacklist: Season 2: Karakurt (No. 55) (Episode 21),,Safari MAC (Cadmium),0:42:20,0:42:20,EE (Estonia)
Kertu,4/29/2020 5:58,0:00:13,,The Blacklist: Season 2: Quon Zhang (No. 87) (Episode 20),,Safari MAC (Cadmium),0:00:13,0:00:13,EE (Estonia)
Kertu,4/28/2020 19:34,0:06:15,,The Blacklist: Season 2: Karakurt (No. 55) (Episode 21),,Apple iPhone 11 Pro,0:06:16,Not latest view,EE (Estonia)
Kertu,4/28/2020 18:52,0:41:19,,The Blacklist: Season 2: Quon Zhang (No. 87) (Episode 20),,Apple iPhone 11 Pro,0:42:27,Not latest view,EE (Estonia)
Kertu,4/28/2020 13:05,0:01:19,,The Blacklist: Season 2: Quon Zhang (No. 87) (Episode 20),,Safari MAC (Cadmium),0:01:19,Not latest view,EE (Estonia)
Kertu,4/28/2020 11:52,0:41:36,,The Blacklist: Season 2: Leonard Caul (No. 62) (Episode 19),,Safari MAC (Cadmium),0:42:34,0:42:34,EE (Estonia)
